video	frame	outline_conf	diameter	eyelids	major_axis	minor_axis
Braley_74_1501_980	Braley_74_1501_980_0035_face	0.7142857313156128	33	0.0	33	19
Braley_74_1501_980	Braley_74_1501_980_0037_face	0.0	26	0.0	26	12
Braley_74_1501_980	Braley_74_1501_980_0038_face	0.8787878751754761	15	0.0	15	12
Braley_74_1501_980	Braley_74_1501_980_0039_face	0.8125	34	0.0	34	22
Braley_74_1501_980	Braley_74_1501_980_0041_face	0.7714285850524902	35	0.0	35	31
Braley_74_1501_980	Braley_74_1501_980_0042_face	0.9117646813392639	32	0.0	32	15
Braley_74_1501_980	Braley_74_1501_980_0043_face	0.9696969985961914	33	0.0	33	15
Braley_74_1501_980	Braley_74_1501_980_0044_face	0.96875	34	0.0	34	15
Braley_74_1501_980	Braley_74_1501_980_0045_face	0.8571428656578064	40	0.0	40	16
Braley_74_1501_980	Braley_74_1501_980_0046_face	0.84375	34	0.0	34	13
Braley_74_1501_980	Braley_74_1501_980_0047_face	0.7777777910232544	32	0.0	32	20
Braley_74_1501_980	Braley_74_1501_980_0048_face	0.2647058963775635	40	0.0	40	12
Braley_74_1501_980	Braley_74_1501_980_0049_face	0.6875	18	0.0	18	14
Braley_74_1501_980	Braley_74_1501_980_0050_face	0.7428571581840515	35	0.0	35	25
Braley_74_1501_980	Braley_74_1501_980_0051_face	0.6764705777168274	31	0.0	31	18
Braley_74_1501_980	Braley_74_1501_980_0052_face	0.11764705926179886	21	0.0	21	16
Braley_74_1501_980	Braley_74_1501_980_0053_face	0.75	37	0.0	37	31
Braley_74_1501_980	Braley_74_1501_980_0054_face	0.800000011920929	40	0.0	40	17
Braley_74_1501_980	Braley_74_1501_980_0055_face	0.7647058963775635	33	0.0	33	23
Braley_74_1501_980	Braley_74_1501_980_0056_face	0.7878788113594055	38	0.0	38	27
Braley_74_1501_980	Braley_74_1501_980_0057_face	0.8857142925262451	30	0.0	30	23
Braley_74_1501_980	Braley_74_1501_980_0058_face	0.7941176295280457	41	0.0	41	32
Braley_74_1501_980	Braley_74_1501_980_0059_face	0.7878788113594055	23	0.0	23	11
Braley_74_1501_980	Braley_74_1501_980_0060_face	0.7058823704719543	24	0.0	24	18
Braley_74_1501_980	Braley_74_1501_980_0061_face	0.0	13	0.0	13	6
Braley_74_1501_980	Braley_74_1501_980_0062_face	0.3888888955116272	38	0.0	38	19
Braley_74_1501_980	Braley_74_1501_980_0063_face	0.5833333134651184	34	0.0	34	20
Braley_74_1501_980	Braley_74_1501_980_0064_face	0.6764705777168274	22	0.0	22	16
Braley_74_1501_980	Braley_74_1501_980_0065_face	0.75	37	0.0	37	28
Braley_74_1501_980	Braley_74_1501_980_0066_face	0.8823529481887817	36	0.0	36	27
Braley_74_1501_980	Braley_74_1501_980_0067_face	0.8484848737716675	35	0.0	35	19
Braley_74_1501_980	Braley_74_1501_980_0068_face	0.7352941036224365	39	0.0	39	31
Braley_74_1501_980	Braley_74_1501_980_0069_face	0.03125	17	0.0	17	9
Braley_74_1501_980	Braley_74_1501_980_0070_face	0.800000011920929	35	0.0	35	20
Braley_74_1501_980	Braley_74_1501_980_0071_face	0.8181818127632141	37	0.0	37	18
Braley_74_1501_980	Braley_74_1501_980_0072_face	0.8611111044883728	38	0.0	38	21
Braley_74_1501_980	Braley_74_1501_980_0073_face	0.800000011920929	35	0.0	35	23
Braley_74_1501_980	Braley_74_1501_980_0074_face	0.6764705777168274	25	0.0	25	16
Braley_74_1501_980	Braley_74_1501_980_0075_face	0.78125	35	0.0	35	19
Braley_74_1501_980	Braley_74_1501_980_0076_face	0.8529411554336548	27	0.0	27	10
Braley_74_1501_980	Braley_74_1501_980_0077_face	0.800000011920929	35	0.0	35	21
Braley_74_1501_980	Braley_74_1501_980_0078_face	0.78125	35	0.0	35	25
Braley_74_1501_980	Braley_74_1501_980_0079_face	0.29411765933036804	32	0.0	32	18
Braley_74_1501_980	Braley_74_1501_980_0080_face	0.0	14	0.0	14	4
Braley_74_1501_980	Braley_74_1501_980_0081_face	0.7272727489471436	17	0.0	17	12
Braley_74_1501_980	Braley_74_1501_980_0082_face	0.0	21	0.0	21	9
Braley_74_1501_980	Braley_74_1501_980_0083_face	0.03030303120613098	18	0.0	18	18
Braley_74_1501_980	Braley_74_1501_980_0084_face	0.7714285850524902	31	0.0	31	17
Braley_74_1501_980	Braley_74_1501_980_0085_face	0.7352941036224365	32	0.0	32	19
Braley_74_1501_980	Braley_74_1501_980_0086_face	0.800000011920929	35	0.0	35	23
Braley_74_1501_980	Braley_74_1501_980_0087_face	0.8235294222831726	35	0.0	35	21
Braley_74_1501_980	Braley_74_1501_980_0088_face	0.800000011920929	37	0.0	37	26
Braley_74_1501_980	Braley_74_1501_980_0089_face	0.7428571581840515	40	0.0	40	31
Braley_74_1501_980	Braley_74_1501_980_0090_face	0.7941176295280457	37	0.0	37	25
Braley_74_1501_980	Braley_74_1501_980_0091_face	0.9428571462631226	35	0.0	35	19
Braley_74_1501_980	Braley_74_1501_980_0092_face	0.7058823704719543	36	0.0	36	27
Braley_74_1501_980	Braley_74_1501_980_0093_face	0.7941176295280457	34	0.0	34	20
Braley_74_1501_980	Braley_74_1501_980_0094_face	0.75	39	0.0	39	30
Braley_74_1501_980	Braley_74_1501_980_0095_face	0.8181818127632141	37	0.0	37	20
Braley_74_1501_980	Braley_74_1501_980_0096_face	0.7714285850524902	37	0.0	37	26
Braley_74_1501_980	Braley_74_1501_980_0097_face	0.6944444179534912	30	0.0	30	22
Braley_74_1501_980	Braley_74_1501_980_0098_face	0.7941176295280457	40	0.0	40	30
Braley_74_1501_980	Braley_74_1501_980_0099_face	0.8285714387893677	35	0.0	35	23
Braley_74_1501_980	Braley_74_1501_980_0100_face	0.8285714387893677	37	0.0	37	23
Braley_74_1501_980	Braley_74_1501_980_0101_face	0.7647058963775635	34	0.0	34	18
Braley_74_1501_980	Braley_74_1501_980_0102_face	0.0	20	0.0	20	4
Braley_74_1501_980	Braley_74_1501_980_0103_face	0.7878788113594055	31	0.0	31	17
Braley_74_1501_980	Braley_74_1501_980_0104_face	0.800000011920929	35	0.0	35	20
Braley_74_1501_980	Braley_74_1501_980_0105_face	0.7575757503509521	37	0.0	37	26
Braley_74_1501_980	Braley_74_1501_980_0106_face	0.7714285850524902	37	0.0	37	29
Braley_74_1501_980	Braley_74_1501_980_0107_face	0.6764705777168274	36	0.0	36	29
Braley_74_1501_980	Braley_74_1501_980_0108_face	0.7272727489471436	29	0.0	29	19
Braley_74_1501_980	Braley_74_1501_980_0109_face	0.8611111044883728	40	0.0	40	23
Braley_74_1501_980	Braley_74_1501_980_0110_face	0.8055555820465088	38	0.0	38	23
Braley_74_1501_980	Braley_74_1501_980_0111_face	0.8529411554336548	36	0.0	36	20
Braley_74_1501_980	Braley_74_1501_980_0112_face	0.8285714387893677	37	0.0	37	24
Braley_74_1501_980	Braley_74_1501_980_0113_face	0.40625	12	0.0	12	10
Braley_74_1501_980	Braley_74_1501_980_0114_face	0.6176470518112183	24	0.0	24	19
Braley_74_1501_980	Braley_74_1501_980_0115_face	0.71875	22	0.0	22	15
Braley_74_1501_980	Braley_74_1501_980_0116_face	0.7352941036224365	33	0.0	33	19
Braley_74_1501_980	Braley_74_1501_980_0117_face	0.65625	24	0.0	24	14
Braley_74_1501_980	Braley_74_1501_980_0118_face	0.8333333134651184	40	0.0	40	25
Braley_74_1501_980	Braley_74_1501_980_0119_face	0.8857142925262451	37	0.0	37	29
Braley_74_1501_980	Braley_74_1501_980_0120_face	0.8235294222831726	33	0.0	33	19
Braley_74_1501_980	Braley_74_1501_980_0121_face	0.75	39	0.0	39	25
Braley_74_1501_980	Braley_74_1501_980_0122_face	0.7647058963775635	31	0.0	31	18
Braley_74_1501_980	Braley_74_1501_980_0123_face	0.8235294222831726	35	0.0	35	21
Braley_74_1501_980	Braley_74_1501_980_0124_face	0.7941176295280457	34	0.0	34	20
Braley_74_1501_980	Braley_74_1501_980_0125_face	0.8235294222831726	34	0.0	34	18
Braley_74_1501_980	Braley_74_1501_980_0126_face	0.8285714387893677	35	0.0	35	20
Braley_74_1501_980	Braley_74_1501_980_0127_face	0.7352941036224365	32	0.0	32	17
Braley_74_1501_980	Braley_74_1501_980_0128_face	0.7647058963775635	39	0.0	39	31
Braley_74_1501_980	Braley_74_1501_980_0129_face	0.6857143044471741	39	0.0	39	24
Braley_74_1501_980	Braley_74_1501_980_0130_face	0.9142857193946838	38	0.0	38	35
Braley_74_1501_980	Braley_74_1501_980_0131_face	0.7878788113594055	16	0.0	16	15
Braley_74_1501_980	Braley_74_1501_980_0132_face	0.7575757503509521	15	0.0	15	15
Braley_74_1501_980	Braley_74_1501_980_0133_face	0.7575757503509521	38	0.0	38	29
Braley_74_1501_980	Braley_74_1501_980_0134_face	0.7647058963775635	27	0.0	27	18
Braley_74_1501_980	Braley_74_1501_980_0135_face	0.7142857313156128	37	0.0	37	31
Braley_74_1501_980	Braley_74_1501_980_0136_face	0.9090909361839294	16	0.0	16	11
Braley_74_1501_980	Braley_74_1501_980_0137_face	0.0	16	0.0	16	7
Braley_74_1501_980	Braley_74_1501_980_0138_face	0.6666666865348816	35	0.0	35	28
Braley_74_1501_980	Braley_74_1501_980_0139_face	0.7428571581840515	37	0.0	37	30
Braley_74_1501_980	Braley_74_1501_980_0140_face	0.8125	35	0.0	35	20
Braley_74_1501_980	Braley_74_1501_980_0141_face	0.7575757503509521	33	0.0	33	20
Braley_74_1501_980	Braley_74_1501_980_0142_face	0.6857143044471741	38	0.0	38	23
Braley_74_1501_980	Braley_74_1501_980_0143_face	0.800000011920929	36	0.0	36	22
Braley_74_1501_980	Braley_74_1501_980_0144_face	0.11764705926179886	33	0.0	33	8
Braley_74_1501_980	Braley_74_1501_980_0145_face	0.7941176295280457	36	0.0	36	22
Braley_74_1501_980	Braley_74_1501_980_0146_face	0.8611111044883728	39	0.0	39	26
Braley_74_1501_980	Braley_74_1501_980_0147_face	0.8333333134651184	38	0.0	38	25
Braley_74_1501_980	Braley_74_1501_980_0148_face	0.7058823704719543	36	0.0	36	29
Braley_74_1501_980	Braley_74_1501_980_0149_face	0.6363636255264282	18	0.0	18	8
Braley_74_1501_980	Braley_74_1501_980_0150_face	0.529411792755127	22	0.0	22	12
Braley_74_1501_980	Braley_74_1501_980_0151_face	0.5588235259056091	23	0.0	23	10
Braley_74_1501_980	Braley_74_1501_980_0152_face	0.0	21	0.0	21	5
Braley_74_1501_980	Braley_74_1501_980_0153_face	0.8571428656578064	39	0.0	39	23
Braley_74_1501_980	Braley_74_1501_980_0154_face	0.7714285850524902	38	0.0	38	29
Braley_74_1501_980	Braley_74_1501_980_0155_face	0.8787878751754761	34	0.0	34	15
Braley_74_1501_980	Braley_74_1501_980_0156_face	0.8181818127632141	16	0.0	16	10
Braley_74_1501_980	Braley_74_1501_980_0157_face	1.0	33	0.0	33	14
Braley_74_1501_980	Braley_74_1501_980_0158_face	0.7878788113594055	16	0.0	16	9
Braley_74_1501_980	Braley_74_1501_980_0159_face	0.8235294222831726	16	0.0	16	11
Braley_74_1501_980	Braley_74_1501_980_0160_face	0.8181818127632141	16	0.0	16	14
Braley_74_1501_980	Braley_74_1501_980_0161_face	0.7714285850524902	38	0.0	38	20
Braley_74_1501_980	Braley_74_1501_980_0162_face	0.7058823704719543	35	0.0	35	13
Braley_74_1501_980	Braley_74_1501_980_0163_face	0.970588207244873	38	0.0	38	21
Braley_74_1501_980	Braley_74_1501_980_0164_face	0.71875	40	0.0	40	29
Braley_74_1501_980	Braley_74_1501_980_0165_face	0.7878788113594055	34	0.0	34	20
Braley_74_1501_980	Braley_74_1501_980_0166_face	0.7272727489471436	38	0.0	38	30
Braley_74_1501_980	Braley_74_1501_980_0167_face	0.7352941036224365	39	0.0	39	31
Braley_74_1501_980	Braley_74_1501_980_0168_face	0.8181818127632141	21	0.0	21	9
Braley_74_1501_980	Braley_74_1501_980_0169_face	0.7575757503509521	28	0.0	28	14
Braley_77_504_208	Braley_77_504_208_0000_face	0.939393937587738	47	0.0	47	27
Braley_77_504_208	Braley_77_504_208_0001_face	0.0	16	0.0	16	4
Braley_77_504_208	Braley_77_504_208_0002_face	0.7941176295280457	39	0.0	39	20
Braley_77_504_208	Braley_77_504_208_0003_face	0.6571428775787354	38	0.0	38	22
Braley_77_504_208	Braley_77_504_208_0004_face	0.8823529481887817	36	0.0	36	18
Braley_77_504_208	Braley_77_504_208_0005_face	0.6944444179534912	44	0.0	44	23
Braley_77_504_208	Braley_77_504_208_0006_face	0.9444444179534912	50	0.0	50	25
Braley_77_504_208	Braley_77_504_208_0007_face	0.7941176295280457	49	0.0	49	35
Braley_77_504_208	Braley_77_504_208_0008_face	0.6666666865348816	41	0.0	41	29
Braley_77_504_208	Braley_77_504_208_0009_face	0.7058823704719543	46	0.0	46	31
Braley_77_504_208	Braley_77_504_208_0010_face	0.9142857193946838	34	0.0	34	22
Braley_77_504_208	Braley_77_504_208_0011_face	0.529411792755127	43	0.0	43	19
Braley_77_504_208	Braley_77_504_208_0012_face	0.8823529481887817	44	0.0	44	24
Braley_77_504_208	Braley_77_504_208_0013_face	0.7941176295280457	49	0.0	49	23
Braley_77_504_208	Braley_77_504_208_0014_face	0.65625	43	0.0	43	23
Braley_77_504_208	Braley_77_504_208_0015_face	0.8235294222831726	50	0.0	50	27
Braley_77_504_208	Braley_77_504_208_0016_face	0.8857142925262451	52	0.0	52	27
Braley_77_504_208	Braley_77_504_208_0017_face	0.9411764740943909	54	0.0	54	34
Braley_77_504_208	Braley_77_504_208_0018_face	0.4117647111415863	19	0.0	19	14
Braley_77_504_208	Braley_77_504_208_0019_face	0.20588235557079315	46	0.0	46	12
Braley_77_504_208	Braley_77_504_208_0020_face	0.7647058963775635	45	0.0	45	27
Braley_77_504_208	Braley_77_504_208_0021_face	0.46875	30	0.0	30	7
Braley_77_504_208	Braley_77_504_208_0022_face	0.6000000238418579	32	0.0	32	29
Braley_77_504_208	Braley_77_504_208_0023_face	0.9696969985961914	49	0.0	49	20
Braley_77_504_208	Braley_77_504_208_0024_face	0.6857143044471741	26	0.0	26	18
Braley_77_504_208	Braley_77_504_208_0025_face	0.8888888955116272	31	0.0	31	16
Braley_77_504_208	Braley_77_504_208_0026_face	0.529411792755127	27	0.0	27	10
Braley_77_504_208	Braley_77_504_208_0027_face	0.9428571462631226	42	0.0	42	27
Braley_77_504_208	Braley_77_504_208_0028_face	1.0	37	0.0	37	23
Braley_77_504_208	Braley_77_504_208_0029_face	0.9117646813392639	21	0.0	21	14
Braley_77_504_208	Braley_77_504_208_0030_face	0.7714285850524902	44	0.0	44	32
Braley_77_504_208	Braley_77_504_208_0031_face	0.8285714387893677	29	0.0	29	20
Braley_77_504_208	Braley_77_504_208_0032_face	0.5882353186607361	39	0.0	39	21
Braley_77_504_208	Braley_77_504_208_0033_face	0.6857143044471741	38	0.0	38	17
Braley_77_504_208	Braley_77_504_208_0034_face	1.0	33	0.0	33	22
Braley_77_504_208	Braley_77_504_208_0035_face	0.9444444179534912	43	0.0	43	29
Braley_77_504_208	Braley_77_504_208_0036_face	0.6857143044471741	26	0.0	26	19
Braley_77_504_208	Braley_77_504_208_0037_face	0.800000011920929	53	0.0	53	27
Braley_77_504_208	Braley_77_504_208_0038_face	0.970588207244873	35	0.0	35	24
Braley_77_504_208	Braley_77_504_208_0039_face	0.9444444179534912	49	0.0	49	38
Braley_77_504_208	Braley_77_504_208_0040_face	0.34375	30	0.0	30	12
Braley_77_504_208	Braley_77_504_208_0041_face	0.8529411554336548	22	0.0	22	17
Braley_77_504_208	Braley_77_504_208_0042_face	0.9142857193946838	32	0.0	32	17
Braley_77_504_208	Braley_77_504_208_0043_face	0.9411764740943909	51	0.0	51	36
Braley_77_504_208	Braley_77_504_208_0044_face	0.1428571492433548	45	0.0	45	13
Braley_77_504_208	Braley_77_504_208_0045_face	0.9714285731315613	38	0.0	38	32
Braley_77_504_208	Braley_77_504_208_0046_face	0.9090909361839294	39	0.0	39	19
Braley_77_504_208	Braley_77_504_208_0047_face	0.90625	36	0.0	36	19
Braley_77_504_208	Braley_77_504_208_0048_face	1.0	37	0.0	37	20
Braley_77_504_208	Braley_77_504_208_0049_face	0.9117646813392639	38	0.0	38	18
Braley_77_504_208	Braley_77_504_208_0050_face	0.9142857193946838	43	0.0	43	25
Braley_77_504_208	Braley_77_504_208_0051_face	0.9117646813392639	37	0.0	37	18
Braley_77_504_208	Braley_77_504_208_0052_face	0.6764705777168274	25	0.0	25	15
Braley_77_504_208	Braley_77_504_208_0053_face	0.5	39	0.0	39	15
Braley_77_504_208	Braley_77_504_208_0054_face	0.8055555820465088	26	0.0	26	21
Braley_77_504_208	Braley_77_504_208_0055_face	0.9428571462631226	47	0.0	47	33
Braley_77_504_208	Braley_77_504_208_0056_face	0.5151515007019043	34	0.0	34	8
Braley_77_504_208	Braley_77_504_208_0057_face	0.7058823704719543	29	0.0	29	18
Braley_77_504_208	Braley_77_504_208_0058_face	0.6176470518112183	43	0.0	43	28
Braley_77_504_208	Braley_77_504_208_0059_face	0.7272727489471436	52	0.0	52	31
Braley_77_504_208	Braley_77_504_208_0060_face	0.6764705777168274	21	0.0	21	14
Braley_77_504_208	Braley_77_504_208_0061_face	0.8787878751754761	22	0.0	22	15
Braley_77_504_208	Braley_77_504_208_0062_face	0.7714285850524902	52	0.0	52	27
Braley_77_504_208	Braley_77_504_208_0063_face	0.7058823704719543	25	0.0	25	16
Braley_77_504_208	Braley_77_504_208_0064_face	0.1515151560306549	50	0.0	50	42
Braley_77_504_208	Braley_77_504_208_0065_face	0.7428571581840515	45	0.0	45	26
Braley_77_504_208	Braley_77_504_208_0066_face	0.7428571581840515	34	0.0	34	19
Braley_77_504_208	Braley_77_504_208_0067_face	0.8235294222831726	51	0.0	51	38
Braley_77_504_208	Braley_77_504_208_0068_face	0.6176470518112183	49	0.0	49	23
Braley_77_504_208	Braley_77_504_208_0069_face	0.0	6	0.0	6	1
Braley_77_504_208	Braley_77_504_208_0070_face	0.6571428775787354	52	0.0	52	16
Braley_77_504_208	Braley_77_504_208_0071_face	0.7575757503509521	27	0.0	27	18
Braley_77_504_208	Braley_77_504_208_0072_face	0.8888888955116272	52	0.0	52	26
Braley_77_504_208	Braley_77_504_208_0073_face	0.939393937587738	26	0.0	26	20
Braley_77_504_208	Braley_77_504_208_0074_face	0.9428571462631226	39	0.0	39	18
Braley_77_504_208	Braley_77_504_208_0075_face	0.6285714507102966	45	0.0	45	34
Braley_77_504_208	Braley_77_504_208_0077_face	0.5714285969734192	41	0.0	41	20
Braley_77_504_208	Braley_77_504_208_0078_face	0.4571428596973419	31	0.0	31	9
Braley_77_504_208	Braley_77_504_208_0079_face	0.5555555820465088	39	0.0	39	20
Braley_77_504_208	Braley_77_504_208_0080_face	0.6571428775787354	41	0.0	41	29
Braley_77_504_208	Braley_77_504_208_0081_face	0.7352941036224365	23	0.0	23	11
Braley_77_504_208	Braley_77_504_208_0082_face	0.6363636255264282	47	0.0	47	11
Braley_77_504_208	Braley_77_504_208_0083_face	0.6060606241226196	35	0.0	35	31
Braley_77_504_208	Braley_77_504_208_0084_face	0.6764705777168274	21	0.0	21	13
Braley_77_504_208	Braley_77_504_208_0085_face	0.5588235259056091	32	0.0	32	19
Braley_77_504_208	Braley_77_504_208_0086_face	0.6571428775787354	34	0.0	34	27
Braley_77_504_208	Braley_77_504_208_0087_face	0.7647058963775635	46	0.0	46	26
Braley_77_504_208	Braley_77_504_208_0088_face	0.5142857432365417	30	0.0	30	11
Braley_77_504_208	Braley_77_504_208_0089_face	0.7941176295280457	46	0.0	46	31
Braley_77_504_208	Braley_77_504_208_0090_face	0.6388888955116272	51	0.0	51	36
Braley_77_504_208	Braley_77_504_208_0091_face	0.7142857313156128	48	0.0	48	25
Braley_77_504_208	Braley_77_504_208_0092_face	0.7272727489471436	47	0.0	47	20
Braley_77_504_208	Braley_77_504_208_0093_face	0.1764705926179886	19	0.0	19	9
Braley_77_504_208	Braley_77_504_208_0094_face	0.6285714507102966	33	0.0	33	18
Braley_77_504_208	Braley_77_504_208_0095_face	0.7941176295280457	23	0.0	23	12
Braley_77_504_208	Braley_77_504_208_0096_face	0.6857143044471741	44	0.0	44	27
Braley_77_504_208	Braley_77_504_208_0097_face	0.6285714507102966	40	0.0	40	26
Braley_77_504_208	Braley_77_504_208_0098_face	0.9411764740943909	40	0.0	40	21
Braley_77_504_208	Braley_77_504_208_0099_face	0.4117647111415863	30	0.0	30	25
Braley_77_504_208	Braley_77_504_208_0100_face	0.7777777910232544	51	0.0	51	45
Braley_77_504_208	Braley_77_504_208_0101_face	0.8235294222831726	54	0.0	54	20
Braley_77_504_208	Braley_77_504_208_0102_face	0.529411792755127	24	0.0	24	12
Braley_77_504_208	Braley_77_504_208_0103_face	0.6388888955116272	45	0.0	45	32
Braley_77_504_208	Braley_77_504_208_0104_face	0.5588235259056091	45	0.0	45	18
Braley_77_504_208	Braley_77_504_208_0105_face	0.8235294222831726	19	0.0	19	15
Braley_77_504_208	Braley_77_504_208_0106_face	0.75	41	0.0	41	34
Braley_77_504_208	Braley_77_504_208_0107_face	0.529411792755127	25	0.0	25	11
Braley_77_504_208	Braley_77_504_208_0108_face	0.6000000238418579	50	0.0	50	22
Braley_77_504_208	Braley_77_504_208_0109_face	0.9428571462631226	48	0.0	48	22
Braley_77_504_208	Braley_77_504_208_0110_face	0.5757575631141663	23	0.0	23	11
Braley_77_504_208	Braley_77_504_208_0111_face	0.7878788113594055	47	0.0	47	35
Braley_77_504_208	Braley_77_504_208_0112_face	0.6944444179534912	39	0.0	39	19
Braley_77_504_208	Braley_77_504_208_0113_face	0.6969696879386902	49	0.0	49	32
Braley_77_504_208	Braley_77_504_208_0114_face	0.7941176295280457	45	0.0	45	23
Braley_77_504_208	Braley_77_504_208_0115_face	0.7777777910232544	49	0.0	49	27
Braley_77_504_208	Braley_77_504_208_0116_face	0.0	20	0.0	20	13
Braley_77_504_208	Braley_77_504_208_0117_face	0.7272727489471436	18	0.0	18	11
Braley_77_504_208	Braley_77_504_208_0118_face	0.3235294222831726	39	0.0	39	13
Braley_77_504_208	Braley_77_504_208_0119_face	0.3142857253551483	47	0.0	47	13
Braley_77_504_208	Braley_77_504_208_0120_face	0.9411764740943909	55	0.0	55	29
Braley_77_504_208	Braley_77_504_208_0121_face	0.6969696879386902	26	0.0	26	23
Braley_77_504_208	Braley_77_504_208_0122_face	0.5714285969734192	27	0.0	27	12
Braley_77_504_208	Braley_77_504_208_0123_face	0.6285714507102966	55	0.0	55	40
Braley_77_504_208	Braley_77_504_208_0124_face	0.8181818127632141	19	0.0	19	15
Braley_77_504_208	Braley_77_504_208_0125_face	0.6944444179534912	43	0.0	43	30
Braley_77_504_208	Braley_77_504_208_0126_face	0.8285714387893677	46	0.0	46	37
Braley_77_504_208	Braley_77_504_208_0127_face	0.7714285850524902	43	0.0	43	21
Braley_77_504_208	Braley_77_504_208_0128_face	0.8181818127632141	53	0.0	53	25
Braley_77_504_208	Braley_77_504_208_0129_face	0.8529411554336548	46	0.0	46	19
Braley_77_504_208	Braley_77_504_208_0130_face	0.7714285850524902	51	0.0	51	39
Braley_77_504_208	Braley_77_504_208_0131_face	0.8484848737716675	49	0.0	49	23
Braley_77_504_208	Braley_77_504_208_0132_face	0.5	27	0.0	27	16
Braley_77_504_208	Braley_77_504_208_0133_face	0.7878788113594055	25	0.0	25	10
Braley_77_504_208	Braley_77_504_208_0134_face	0.7878788113594055	26	0.0	26	17
Braley_77_504_208	Braley_77_504_208_0136_face	0.4166666567325592	22	0.0	22	10
Braley_77_504_208	Braley_77_504_208_0137_face	0.6470588445663452	28	0.0	28	16
Braley_77_504_208	Braley_77_504_208_0138_face	0.7222222089767456	51	0.0	51	36
Braley_77_504_208	Braley_77_504_208_0139_face	0.6764705777168274	35	0.0	35	19
Braley_77_504_208	Braley_77_504_208_0140_face	0.8888888955116272	49	0.0	49	31
Braley_77_504_208	Braley_77_504_208_0141_face	0.6875	27	0.0	27	12
Braley_77_504_208	Braley_77_504_208_0142_face	0.7142857313156128	42	0.0	42	33
Braley_77_504_208	Braley_77_504_208_0143_face	0.7352941036224365	32	0.0	32	12
Braley_77_504_208	Braley_77_504_208_0144_face	0.6285714507102966	38	0.0	38	30
Braley_77_504_208	Braley_77_504_208_0145_face	0.5757575631141663	24	0.0	24	19
Braley_77_504_208	Braley_77_504_208_0146_face	0.75	22	0.0	22	12
Braley_77_504_208	Braley_77_504_208_0147_face	0.8235294222831726	39	0.0	39	21
Braley_77_504_208	Braley_77_504_208_0148_face	0.6969696879386902	38	0.0	38	27
Braley_77_504_208	Braley_77_504_208_0149_face	0.6176470518112183	40	0.0	40	31
Braley_77_504_208	Braley_77_504_208_0150_face	0.5714285969734192	31	0.0	31	25
Braley_77_504_208	Braley_77_504_208_0151_face	0.6875	20	0.0	20	11
Braley_77_504_208	Braley_77_504_208_0152_face	0.17142857611179352	40	0.0	40	25
Braley_77_504_208	Braley_77_504_208_0153_face	0.8529411554336548	23	0.0	23	11
Braley_77_504_208	Braley_77_504_208_0154_face	0.6470588445663452	34	0.0	34	23
Braley_77_504_208	Braley_77_504_208_0155_face	0.7272727489471436	21	0.0	21	10
Braley_77_504_208	Braley_77_504_208_0156_face	0.8571428656578064	29	0.0	29	18
Braley_77_504_208	Braley_77_504_208_0157_face	0.8571428656578064	29	0.0	29	18
Braley_77_504_208	Braley_77_504_208_0158_face	0.7272727489471436	20	0.0	20	9
Braley_77_504_208	Braley_77_504_208_0159_face	0.7058823704719543	33	0.0	33	24
Braley_77_504_208	Braley_77_504_208_0160_face	0.7428571581840515	32	0.0	32	20
Braley_77_504_208	Braley_77_504_208_0161_face	0.6944444179534912	30	0.0	30	18
Braley_77_504_208	Braley_77_504_208_0162_face	0.7575757503509521	29	0.0	29	13
Braley_77_504_208	Braley_77_504_208_0163_face	0.6363636255264282	16	0.0	16	13
Braley_77_504_208	Braley_77_504_208_0164_face	0.29411765933036804	39	0.0	39	17
Braley_77_504_208	Braley_77_504_208_0165_face	0.6176470518112183	19	0.0	19	16
Braley_77_504_208	Braley_77_504_208_0166_face	0.0	26	0.0	26	6
Braley_77_504_208	Braley_77_504_208_0167_face	0.6060606241226196	19	0.0	19	12
Braley_77_504_208	Braley_77_504_208_0168_face	0.3030303120613098	40	0.0	40	9
Braley_79_852_52	Braley_79_852_52_0000_face	1.0	15	0.0	15	15
Braley_79_852_52	Braley_79_852_52_0001_face	0.970588207244873	15	0.0	15	15
Braley_79_852_52	Braley_79_852_52_0002_face	1.0	15	0.0	15	15
Braley_79_852_52	Braley_79_852_52_0003_face	0.7575757503509521	29	0.0	29	13
Braley_79_852_52	Braley_79_852_52_0004_face	0.7878788113594055	27	0.0	27	13
Braley_79_852_52	Braley_79_852_52_0005_face	0.9696969985961914	15	0.0	15	13
Braley_79_852_52	Braley_79_852_52_0006_face	0.7428571581840515	29	0.0	29	20
Braley_79_852_52	Braley_79_852_52_0007_face	1.0	14	0.0	14	13
Braley_79_852_52	Braley_79_852_52_0008_face	1.0	15	0.0	15	14
Braley_79_852_52	Braley_79_852_52_0009_face	1.0	14	0.0	14	9
Braley_79_852_52	Braley_79_852_52_0010_face	1.0	15	0.0	15	11
Braley_79_852_52	Braley_79_852_52_0011_face	0.96875	14	0.0	14	13
Braley_79_852_52	Braley_79_852_52_0012_face	1.0	15	0.0	15	14
Braley_79_852_52	Braley_79_852_52_0013_face	0.96875	14	0.0	14	10
Braley_79_852_52	Braley_79_852_52_0014_face	0.9696969985961914	15	0.0	15	10
Braley_79_852_52	Braley_79_852_52_0015_face	0.9117646813392639	16	0.0	16	13
Braley_79_852_52	Braley_79_852_52_0016_face	0.7575757503509521	19	0.0	19	8
