Outline,Conf,PupilDiameter,Eyelids,RectPoints_0_0,RectPoints_0_1,RectPoints_1_0,RectPoints_1_1,RectPoints_2_0,RectPoints_2_1,RectPoints_3_0,RectPoints_3_1,Size_0,Size_1,Major Axis,Minor Axis,Width,Height
0,1.0,97,0.0,614.6036376953125,669.1572265625,711.1810302734375,681.5032958984375,698.9869384765625,776.8912353515625,602.4095458984375,764.545166015625,96.16425323486328,97.36329650878906,97,96,96,97
0,1.0,89,0.0,702.3235473632812,557.2396850585938,791.7963256835938,565.1707153320312,785.1043090820312,640.6654663085938,695.6315307617188,632.7344360351562,75.79080963134766,89.82354736328125,89,75,75,89
0,0.25,118,0.0,800.5988159179688,969.4052124023438,916.8588256835938,991.1820678710938,911.6863403320312,1018.7965698242188,795.4263305664062,997.0197143554688,28.094789505004883,118.28194427490234,118,28,28,118
0,1.0,85,0.0,726.4722900390625,550.4561767578125,809.0823974609375,572.9010009765625,790.1546630859375,642.5660400390625,707.5445556640625,620.1212158203125,72.19061279296875,85.60496520996094,85,72,72,85
0,1.0,93,0.0,550.4835205078125,705.13720703125,632.4998779296875,660.1754150390625,676.3687744140625,740.1982421875,594.3524169921875,785.1600341796875,91.2586441040039,93.53205871582031,93,91,91,93
0,0.28125,106,0.0,747.2767333984375,660.7089233398438,853.763671875,660.9161987304688,853.68896484375,699.2951049804688,747.2020263671875,699.0878295898438,38.37901306152344,106.48709106445312,106,38,38,106
0,1.0,90,0.0,630.0986328125,738.1079711914062,667.6851806640625,655.3746948242188,746.9608154296875,691.3904418945312,709.374267578125,774.1237182617188,87.07325744628906,90.87100982666016,90,87,87,90
0,1.0,88,0.0,705.96044921875,554.441162109375,793.324951171875,567.570556640625,782.3482666015625,640.610595703125,694.9837646484375,627.481201171875,73.86022186279297,88.34552001953125,88,73,73,88
0,1.0,94,0.0,699.3213500976562,525.7685546875,793.1531372070312,537.8057861328125,783.5597534179688,612.588134765625,689.7279663085938,600.5509033203125,75.39517211914062,94.6007080078125,94,75,75,94
0,1.0,86,0.0,621.63427734375,695.853759765625,707.6763916015625,692.676025390625,710.7996826171875,777.2445068359375,624.757568359375,780.4222412109375,84.6261215209961,86.10077667236328,86,84,84,86
0,1.0,90,0.0,639.922607421875,664.9400634765625,728.0013427734375,643.586181640625,748.3934326171875,727.697998046875,660.314697265625,749.0518798828125,86.54847717285156,90.63023376464844,90,86,86,90
0,1.0,82,0.0,697.6903076171875,762.0391235351562,708.844482421875,843.3627319335938,628.900146484375,854.3276977539062,617.7459716796875,773.0040893554688,80.69279479980469,82.08503723144531,82,80,80,82
0,1.0,95,0.0,607.7059326171875,690.354248046875,689.6307373046875,641.216064453125,735.47119140625,717.642822265625,653.54638671875,766.781005859375,89.12019348144531,95.53137969970703,95,89,89,95
0,0.1111111119389534,174,0.0,111.50813293457031,976.0372314453125,260.84429931640625,886.419677734375,293.34527587890625,940.578369140625,144.00912475585938,1030.1959228515625,63.16237258911133,174.16253662109375,174,63,63,174
0,1.0,89,0.0,665.0458984375,708.212646484375,720.0145263671875,637.695068359375,789.626708984375,691.9578857421875,734.6580810546875,762.4754638671875,88.26273345947266,89.4106674194336,89,88,88,89
0,1.0,86,0.0,664.5245361328125,670.8212280273438,751.3172607421875,667.8556518554688,753.9359130859375,744.4943237304688,667.1431884765625,747.4598999023438,76.68334197998047,86.84341430664062,86,76,76,86
0,1.0,84,0.0,661.4610595703125,666.65576171875,743.21923828125,643.4669189453125,765.3946533203125,721.652099609375,683.636474609375,744.8409423828125,81.26910400390625,84.98311614990234,84,81,81,84
0,1.0,83,0.0,686.7598876953125,630.8636474609375,769.6585693359375,642.3885498046875,758.677734375,721.3741455078125,675.779052734375,709.8492431640625,79.74523162841797,83.69598388671875,83,79,79,83
0,1.0,89,0.0,476.5560607910156,674.2057495117188,538.3434448242188,609.4329223632812,591.957275390625,660.5756225585938,530.1698608398438,725.3484497070312,74.09465789794922,89.5164794921875,89,74,74,89
0,1.0,80,0.0,694.0977172851562,594.9329833984375,772.4650268554688,615.1273193359375,755.3770141601562,681.440185546875,677.0097045898438,661.245849609375,68.4791259765625,80.92737579345703,80,68,68,80
0,1.0,93,0.0,716.4856567382812,549.00244140625,807.5913696289062,570.154052734375,790.6355590820312,643.1875,699.5298461914062,622.035888671875,74.97590637207031,93.52885437011719,93,74,74,93
0,1.0,84,0.0,705.154296875,597.2420043945312,789.5108642578125,593.6618041992188,792.688720703125,668.5398559570312,708.3321533203125,672.1200561523438,74.94548034667969,84.43254852294922,84,74,74,84
0,1.0,88,0.0,709.8388061523438,573.9091186523438,794.6775512695312,598.0255737304688,774.0997924804688,670.4159545898438,689.2610473632812,646.2994995117188,75.25829315185547,88.19988250732422,88,75,75,88
0,1.0,92,0.0,637.4614868164062,758.030029296875,659.6828002929688,667.974853515625,747.8781127929688,689.7371826171875,725.6567993164062,779.7923583984375,90.84056091308594,92.75624084472656,92,90,90,92
0,1.0,89,0.0,713.525390625,570.931640625,802.1722412109375,580.9735107421875,793.3797607421875,658.591552734375,704.73291015625,648.5496826171875,78.11443328857422,89.2138671875,89,78,78,89
0,1.0,92,0.0,591.235595703125,665.8284912109375,683.2989501953125,663.0504150390625,685.9344482421875,750.387939453125,593.87109375,753.166015625,87.3773422241211,92.1052017211914,92,87,87,92
0,1.0,89,0.0,707.6406860351562,548.7939453125,795.3377075195312,565.458740234375,781.7974243164062,636.7130126953125,694.1004028320312,620.0482177734375,72.52938079833984,89.26637268066406,89,72,72,89
0,1.0,84,0.0,696.7471313476562,562.5541381835938,781.3469848632812,570.3428344726562,774.9727172851562,639.5792846679688,690.3728637695312,631.7905883789062,69.52924346923828,84.95758819580078,84,69,69,84
0,1.0,95,0.0,623.0833740234375,679.8659057617188,717.7703857421875,671.7243041992188,725.7823486328125,764.9038696289062,631.0953369140625,773.0454711914062,93.52337646484375,95.03638458251953,95,93,93,95
0,1.0,89,0.0,629.51806640625,699.8002319335938,707.111083984375,655.9688110351562,750.1475830078125,732.1544799804688,672.5545654296875,775.9859008789062,87.50078582763672,89.11713409423828,89,87,87,89
0,1.0,94,0.0,710.4398193359375,677.4949951171875,720.986328125,771.75048828125,627.480712890625,782.213134765625,616.9342041015625,687.9576416015625,94.08920288085938,94.84371185302734,94,94,94,94
0,1.0,86,0.0,835.8037719726562,598.7913208007812,906.5219116210938,648.3298950195312,864.8373413085938,707.8361206054688,794.1192016601562,658.2975463867188,72.65394592285156,86.34307098388672,86,72,72,86
0,1.0,88,0.0,691.098388671875,567.3692016601562,779.8067626953125,570.1101684570312,777.4140625,647.5463256835938,688.7056884765625,644.8053588867188,77.47306823730469,88.75074768066406,88,77,77,88
0,1.0,91,0.0,597.55517578125,728.4041137695312,676.870361328125,683.4813842773438,721.019287109375,761.4302368164062,641.7041015625,806.3529663085938,89.58318328857422,91.15348052978516,91,89,89,91
0,1.0,85,0.0,699.3453369140625,554.6533813476562,784.7005615234375,563.3505249023438,777.6759033203125,632.2925415039062,692.3206787109375,623.5953979492188,69.29899597167969,85.79717254638672,85,69,69,85
0,1.0,96,0.0,583.1702880859375,671.453857421875,666.677490234375,622.292236328125,711.9036865234375,699.1146240234375,628.396484375,748.2762451171875,89.14643096923828,96.90359497070312,96,89,89,96
0,0.29411765933036804,168,0.0,-15.326156616210938,579.8841552734375,29.84109878540039,417.1656494140625,135.14706420898438,446.3963623046875,89.97979736328125,609.1148681640625,109.28760528564453,168.87095642089844,168,109,109,168
0,1.0,93,0.0,596.7515869140625,665.4339599609375,675.0615234375,613.7987060546875,723.63916015625,687.4715576171875,645.3292236328125,739.1068115234375,88.24674987792969,93.8011245727539,93,88,88,93
0,1.0,88,0.0,589.4496459960938,669.7350463867188,659.0486450195312,614.6823120117188,710.7074584960938,679.9905395507812,641.1084594726562,735.0432739257812,83.2694320678711,88.74028015136719,88,83,83,88
0,1.0,85,0.0,712.0254516601562,569.9679565429688,795.2841186523438,588.9712524414062,779.4763793945312,658.2294311523438,696.2177124023438,639.2261352539062,71.03929138183594,85.39981079101562,85,71,71,85
0,1.0,81,0.0,699.5182495117188,592.6051025390625,779.2990112304688,609.794189453125,764.7913208007812,677.129638671875,685.0105590820312,659.9405517578125,68.88060760498047,81.61141967773438,81,68,68,81
0,1.0,79,0.0,696.0785522460938,594.885498046875,774.4793090820312,609.2313232421875,762.1488647460938,676.6180419921875,683.7481079101562,662.272216796875,68.50555419921875,79.70246887207031,79,68,68,79
0,1.0,97,0.0,576.5305786132812,676.4086303710938,653.0350952148438,616.5579223632812,708.5464477539062,687.5155639648438,632.0419311523438,747.3662719726562,90.09162139892578,97.13419342041016,97,90,90,97
0,0.1666666716337204,114,0.0,555.9832763671875,546.2849731445312,670.7431640625,540.2999877929688,673.7518310546875,597.9899291992188,558.991943359375,603.9749145507812,57.768306732177734,114.91580963134766,114,57,57,114
0,1.0,102,0.0,640.0396728515625,640.3551025390625,740.7071533203125,621.3218994140625,757.897216796875,712.24072265625,657.229736328125,731.27392578125,92.52954864501953,102.45095825195312,102,92,92,102
0,1.0,86,0.0,717.391845703125,554.24365234375,803.3331298828125,565.7821044921875,793.6541748046875,637.8736572265625,707.712890625,626.335205078125,72.7383804321289,86.71240234375,86,72,72,86
0,1.0,82,0.0,681.9251708984375,604.7008666992188,764.303955078125,614.7971801757812,755.812255859375,684.0831909179688,673.4334716796875,673.9868774414062,69.80438995361328,82.9952392578125,82,69,69,82
0,1.0,97,0.0,623.6998291015625,682.9083251953125,710.4664306640625,637.980224609375,751.8077392578125,717.8197021484375,665.0411376953125,762.747802734375,89.90794372558594,97.70863342285156,97,89,89,97
0,1.0,86,0.0,714.0864868164062,562.939697265625,796.4912719726562,589.6768798828125,774.6473999023438,657.00048828125,692.2426147460938,630.2633056640625,70.77864837646484,86.6338119506836,86,70,70,86
0,1.0,92,0.0,699.6187133789062,570.6318969726562,792.5403442382812,571.6137084960938,791.7035522460938,650.8125610351562,698.7819213867188,649.8307495117188,79.2032241821289,92.92679595947266,92,79,79,92
0,1.0,84,0.0,700.9169311523438,595.08984375,783.9568481445312,611.675048828125,770.5285034179688,678.90869140625,687.4885864257812,662.323486328125,68.56150817871094,84.67998504638672,84,68,68,84
0,1.0,81,0.0,677.0264282226562,654.4498901367188,759.0025024414062,655.4061889648438,758.1604614257812,727.5840454101562,676.1843872070312,726.6277465820312,72.18277740478516,81.98159790039062,81,72,72,81
0,1.0,88,0.0,659.9699096679688,657.53759765625,748.2529907226562,646.375,758.8484497070312,730.17236328125,670.5653686523438,741.3349609375,84.46454620361328,88.98599243164062,88,84,84,88
0,1.0,97,0.0,597.7266235351562,730.4896850585938,661.3840942382812,656.6179809570312,733.6400756835938,718.8831176757812,669.9826049804688,792.7548217773438,95.3828353881836,97.51567077636719,97,95,95,97
0,1.0,88,0.0,595.9594116210938,827.6478881835938,645.2047729492188,753.7566528320312,717.3457641601562,801.8356323242188,668.1004028320312,875.7268676757812,86.69436645507812,88.7976303100586,88,86,86,88
0,1.0,86,0.0,731.17578125,557.4476928710938,817.29833984375,567.3057250976562,809.1090087890625,638.8505249023438,722.9864501953125,628.9924926757812,72.0119857788086,86.68497467041016,86,72,72,86
0,1.0,94,0.0,674.9574584960938,678.1739501953125,750.2843627929688,734.7232666015625,695.1629028320312,808.148193359375,619.8359985351562,751.598876953125,91.81275939941406,94.19111633300781,94,91,91,94
0,1.0,97,0.0,610.4786987304688,708.9984741210938,688.6654663085938,651.0984497070312,745.3110961914062,727.5913696289062,667.1243286132812,785.4913940429688,95.18346405029297,97.291259765625,97,95,95,97
0,0.1666666716337204,94,0.0,131.78042602539062,938.4119262695312,174.61505126953125,853.6814575195312,220.55584716796875,876.9064331054688,177.72122192382812,961.6369018554688,51.477691650390625,94.94235229492188,94,51,51,94
0,1.0,94,0.0,602.7714233398438,779.5269165039062,614.4016723632812,686.1411743164062,706.2098999023438,697.5748901367188,694.5796508789062,790.9606323242188,92.51742553710938,94.1072006225586,94,92,92,94
0,1.0,85,0.0,675.9517822265625,646.3936157226562,761.663818359375,641.7566528320312,765.87060546875,719.5169067382812,680.1585693359375,724.1538696289062,77.87399291992188,85.83741760253906,85,77,77,85
0,1.0,92,0.0,703.9215087890625,557.9404907226562,795.775390625,564.0444946289062,790.87548828125,637.7783813476562,699.0216064453125,631.6743774414062,73.89649963378906,92.05650329589844,92,73,73,92
0,1.0,88,0.0,658.2572021484375,695.0853271484375,722.9052734375,634.0677490234375,782.365966796875,697.06640625,717.7178955078125,758.083984375,86.62791442871094,88.89610290527344,88,86,86,88
0,1.0,93,0.0,690.1246337890625,598.663330078125,783.1453857421875,595.584228515625,785.891845703125,678.5550537109375,692.87109375,681.6341552734375,83.01625061035156,93.07173919677734,93,83,83,93
0,1.0,84,0.0,698.493408203125,564.8403930664062,783.3046875,566.4810180664062,781.9307861328125,637.5016479492188,697.1195068359375,635.8610229492188,71.03392028808594,84.82711791992188,84,71,71,84
0,1.0,81,0.0,679.6338500976562,652.254638671875,760.9796752929688,659.0830078125,754.9395141601562,731.0391845703125,673.5936889648438,724.2108154296875,72.20928192138672,81.63197326660156,81,72,72,81
0,1.0,82,0.0,701.6272583007812,593.3425903320312,781.8339233398438,610.6316528320312,767.2752075195312,678.1715698242188,687.0685424804688,660.8825073242188,69.09124755859375,82.04890441894531,82,69,69,82
0,1.0,83,0.0,699.1342163085938,590.5103759765625,779.7868041992188,611.4866943359375,762.1033325195312,679.4783935546875,681.4507446289062,658.5020751953125,70.25367736816406,83.33575439453125,83,70,70,83
0,1.0,81,0.0,666.2186889648438,663.4044189453125,747.9295043945312,658.2685546875,752.5221557617188,731.33642578125,670.8113403320312,736.4722900390625,73.21211242675781,81.87202453613281,81,73,73,81
0,0.1666666716337204,94,0.0,1156.3623046875,461.61358642578125,1239.24462890625,507.7497253417969,1228.99609375,526.160888671875,1146.11376953125,480.0247497558594,21.07137107849121,94.85800170898438,94,21,21,94
0,1.0,88,0.0,698.9913940429688,605.4492797851562,787.4392700195312,605.4368286132812,787.4501342773438,683.0820922851562,699.0022583007812,683.0945434570312,77.6452865600586,88.4478759765625,88,77,77,88
0,1.0,90,0.0,657.802978515625,629.692626953125,747.8399658203125,631.4495849609375,746.2742919921875,711.684326171875,656.2373046875,709.9273681640625,80.24996185302734,90.05416107177734,90,80,80,90
0,1.0,88,0.0,721.9518432617188,581.1058959960938,809.9345092773438,588.9817504882812,803.0797729492188,665.5578002929688,715.0971069335938,657.6819458007812,76.88227081298828,88.33448028564453,88,76,76,88
0,1.0,90,0.0,603.4435424804688,726.263671875,665.2141723632812,659.6781005859375,731.4057006835938,721.0831298828125,669.6350708007812,787.668701171875,90.28784942626953,90.82537841796875,90,90,90,90
0,1.0,89,0.0,707.7281494140625,552.568603515625,796.8333740234375,564.614501953125,786.5316162109375,640.818359375,697.4263916015625,628.7724609375,76.8969955444336,89.91569519042969,89,76,76,89
0,1.0,88,0.0,628.4813232421875,689.4557495117188,716.7685546875,691.4622192382812,714.7977294921875,778.1817016601562,626.510498046875,776.1752319335938,86.74183654785156,88.31002044677734,88,86,86,88
0,0.2777777910232544,110,0.0,519.4223022460938,279.3204650878906,611.7201538085938,219.14561462402344,642.2001342773438,265.8965759277344,549.9022827148438,326.0714111328125,55.80929946899414,110.18128204345703,110,55,55,110
0,1.0,89,0.0,474.90533447265625,675.086181640625,539.3932495117188,613.5494384765625,590.1859741210938,666.778076171875,525.6980590820312,728.3148193359375,73.57433319091797,89.13739013671875,89,73,73,89
0,1.0,91,0.0,703.7929077148438,572.457275390625,794.7233276367188,577.568359375,790.2936401367188,656.3763427734375,699.3632202148438,651.2652587890625,78.93240356445312,91.07391357421875,91,78,78,91
0,1.0,96,0.0,623.9173583984375,673.8795776367188,715.933349609375,645.4602661132812,742.267822265625,730.7260131835938,650.2518310546875,759.1453247070312,89.23985290527344,96.30476379394531,96,89,89,96
0,1.0,94,0.0,608.4580688476562,720.60986328125,685.9849243164062,665.7325439453125,739.1764526367188,740.8778076171875,661.6495971679688,795.755126953125,92.0660400390625,94.98381805419922,94,92,92,94
0,1.0,98,0.0,594.088623046875,676.69140625,691.961669921875,662.5753173828125,705.6700439453125,757.6214599609375,607.7969970703125,771.737548828125,96.02967834472656,98.88578796386719,98,96,96,98
0,1.0,105,0.0,670.7675170898438,616.8012084960938,774.8206176757812,636.0070190429688,759.0536499023438,721.4288940429688,655.0005493164062,702.2230834960938,86.86477661132812,105.81078338623047,105,86,86,105
0,0.6944444179534912,120,0.0,800.8782958984375,829.5556640625,921.5506591796875,831.938720703125,919.5318603515625,934.1650390625,798.8594970703125,931.781982421875,102.2462158203125,120.6958999633789,120,102,102,120
0,0.17142857611179352,141,0.0,772.9419555664062,457.6919860839844,909.5534057617188,419.4929504394531,918.5073852539062,451.5150451660156,781.8959350585938,489.7140808105469,33.25035858154297,141.8515167236328,141,33,33,141
0,1.0,97,0.0,584.4569702148438,694.4868774414062,672.4234008789062,652.7683715820312,713.3781127929688,739.1244506835938,625.4116821289062,780.8429565429688,95.57547760009766,97.35773468017578,97,95,95,97
0,0.9722222089767456,93,0.0,589.1487426757812,719.1142578125,665.7246704101562,665.871826171875,715.3244018554688,737.208740234375,638.7484741210938,790.451171875,86.88550567626953,93.26651000976562,93,86,86,93
0,1.0,90,0.0,769.7177734375,577.5700073242188,855.4791259765625,604.9421997070312,833.7882080078125,672.9030151367188,748.02685546875,645.5308227539062,71.33840942382812,90.0236587524414,90,71,71,90
0,1.0,91,0.0,703.9505004882812,568.2176513671875,795.5435180664062,576.8582763671875,788.0829467773438,655.9420166015625,696.4899291992188,647.3013916015625,79.43489837646484,91.9997329711914,91,79,79,91
0,1.0,89,0.0,682.4160766601562,554.1953735351562,771.1176147460938,562.9004516601562,763.7217407226562,638.2620239257812,675.0202026367188,629.5569458007812,75.72362518310547,89.12763214111328,89,75,75,89
0,1.0,94,0.0,618.3114013671875,714.68505859375,684.8184814453125,648.177978515625,750.9212646484375,714.2808837890625,684.4141845703125,780.7879638671875,93.4835433959961,94.05525970458984,94,93,93,94
0,1.0,85,0.0,611.5478515625,712.6777954101562,689.9144287109375,679.6774291992188,722.511962890625,757.0873413085938,644.1453857421875,790.0877075195312,83.99344635009766,85.03145599365234,85,83,83,85
0,0.6111111044883728,167,0.0,416.1545104980469,773.0009765625,570.9569702148438,707.9320068359375,593.0872802734375,760.5811767578125,438.28485107421875,825.650146484375,57.111202239990234,167.9219512939453,167,57,57,167
0,0.1111111119389534,84,0.0,885.3259887695312,859.8131103515625,967.1135864257812,882.315185546875,958.0184936523438,915.3726806640625,876.2308959960938,892.87060546875,34.285858154296875,84.82654571533203,84,34,34,84
0,1.0,95,0.0,694.3054809570312,556.1926879882812,789.0657348632812,564.2944946289062,782.7487182617188,638.1796264648438,687.9884643554688,630.0778198242188,74.15472412109375,95.10594940185547,95,74,74,95
0,1.0,87,0.0,616.941650390625,768.3875122070312,703.0447998046875,753.5433959960938,717.77392578125,838.9793090820312,631.6707763671875,853.8234252929688,86.6962890625,87.37332153320312,87,86,86,87
0,1.0,97,0.0,584.4425048828125,689.5575561523438,647.408447265625,615.2933959960938,716.43994140625,673.8228149414062,653.4739990234375,748.0869750976562,90.50434112548828,97.36461639404297,97,90,90,97
0,1.0,86,0.0,711.7261962890625,552.0482177734375,797.792724609375,561.4356689453125,790.2459716796875,630.6259765625,704.179443359375,621.238525390625,69.60067749023438,86.57691955566406,86,69,69,86
0,1.0,84,0.0,676.2450561523438,607.2456665039062,759.2068481445312,621.1836547851562,747.4898071289062,690.9263305664062,664.5280151367188,676.9883422851562,70.72012329101562,84.12447357177734,84,70,70,84
0,1.0,93,0.0,703.8289184570312,518.8578491210938,794.9296264648438,539.9540405273438,777.7791137695312,614.0159301757812,686.6784057617188,592.9197387695312,76.02171325683594,93.51139831542969,93,76,76,93
0,1.0,81,0.0,679.2355346679688,603.5914916992188,759.0549926757812,621.0347290039062,744.3574829101562,688.2896118164062,664.5380249023438,670.8463745117188,68.8421401977539,81.7031478881836,81,68,68,81
0,1.0,91,0.0,698.224365234375,524.0524291992188,787.6715087890625,541.3540649414062,773.952880859375,612.2774047851562,684.5057373046875,594.9757690429688,72.23794555664062,91.10514068603516,91,72,72,91
0,1.0,96,0.0,634.3090209960938,675.0993041992188,721.2843627929688,633.9472045898438,759.9164428710938,715.5963745117188,672.9411010742188,756.7484741210938,90.32730865478516,96.2196273803711,96,90,90,96
0,1.0,92,0.0,482.45556640625,674.6467895507812,545.7440185546875,607.8737182617188,599.86181640625,659.1672973632812,536.5733642578125,725.9403686523438,74.56383514404297,92.0003662109375,92,74,74,92
0,1.0,80,0.0,697.9447021484375,604.1156616210938,776.942626953125,619.2138061523438,764.16748046875,686.0569458007812,685.1695556640625,670.9588012695312,68.05303192138672,80.42774200439453,80,68,68,80
0,1.0,79,0.0,675.1693115234375,637.912353515625,754.7742919921875,644.1214599609375,749.531494140625,711.3389892578125,669.926513671875,705.1298828125,67.42162322998047,79.84679412841797,79,67,67,79
0,1.0,93,0.0,579.8689575195312,689.7940063476562,642.3223266601562,619.9330444335938,709.9130249023438,680.3567504882812,647.4596557617188,750.2177124023438,90.6615982055664,93.70685577392578,93,90,90,93
0,1.0,94,0.0,591.4015502929688,740.5723876953125,663.0930786132812,679.6065673828125,723.1945190429688,750.2816162109375,651.5029907226562,811.2474365234375,92.77470397949219,94.10893249511719,94,92,92,94
0,1.0,87,0.0,731.89794921875,557.1698608398438,819.0040283203125,568.8462524414062,809.2686767578125,641.4718627929688,722.16259765625,629.7954711914062,73.27517700195312,87.88518524169922,87,73,73,87
0,0.3888888955116272,131,0.0,938.2440185546875,192.5581817626953,1050.8658447265625,125.33064270019531,1079.1531982421875,172.7187042236328,966.5313720703125,239.9462432861328,55.188838958740234,131.1609649658203,131,55,55,131
0,1.0,89,0.0,583.3349609375,828.5704345703125,634.012451171875,754.73291015625,706.9488525390625,804.7919921875,656.2713623046875,878.6295166015625,88.46266174316406,89.55546569824219,89,88,88,89
0,1.0,85,0.0,710.1843872070312,566.6294555664062,791.5358276367188,593.4443969726562,769.2553100585938,661.0392456054688,687.9038696289062,634.2243041992188,71.17218780517578,85.65692138671875,85,71,71,85
0,1.0,95,0.0,643.124755859375,675.11572265625,730.6605224609375,637.11376953125,766.7567138671875,720.2598876953125,679.220947265625,758.2618408203125,90.64329528808594,95.42884063720703,95,90,90,95
0,1.0,95,0.0,715.4470825195312,551.3037109375,808.1454467773438,572.7318115234375,791.2395629882812,645.8670654296875,698.5411987304688,624.43896484375,75.06377410888672,95.14276123046875,95,75,75,95
0,1.0,107,0.0,673.3428344726562,614.3526611328125,779.3867797851562,630.227294921875,766.3292846679688,717.4530029296875,660.2853393554688,701.578369140625,88.1976547241211,107.22549438476562,107,88,88,107
0,1.0,87,0.0,730.7534790039062,559.1643676757812,817.8119506835938,567.7100219726562,810.7031860351562,640.1295776367188,723.6447143554688,631.5839233398438,72.76763153076172,87.47686767578125,87,72,72,87
0,1.0,90,0.0,599.380615234375,854.1801147460938,608.3531494140625,764.2999877929688,696.9039306640625,773.1398315429688,687.931396484375,863.0199584960938,88.99089813232422,90.32682037353516,90,88,88,90
0,1.0,84,0.0,620.6605834960938,782.0208740234375,663.5547485351562,708.7332763671875,732.2276000976562,748.926513671875,689.3334350585938,822.214111328125,79.57044982910156,84.91749572753906,84,79,79,84
0,0.2777777910232544,100,0.0,415.4779357910156,958.5460205078125,510.2564392089844,992.4395751953125,498.8740539550781,1024.268798828125,404.0955505371094,990.375244140625,33.80318069458008,100.65653991699219,100,33,33,100
0,1.0,81,0.0,693.9384765625,595.027099609375,772.7601318359375,615.2718505859375,755.76513671875,681.4407958984375,676.9434814453125,661.196044921875,68.31656646728516,81.37995147705078,81,68,68,81
0,1.0,83,0.0,725.59814453125,560.13330078125,807.6671142578125,573.361572265625,796.197509765625,644.519287109375,714.1285400390625,631.291015625,72.0761489868164,83.12823486328125,83,72,72,83
0,1.0,98,0.0,618.328125,714.8854370117188,710.5294189453125,680.2507934570312,744.682373046875,771.1699829101562,652.4810791015625,805.8046264648438,97.12220764160156,98.49182891845703,98,97,97,98
0,0.2222222238779068,170,0.0,977.9754638671875,577.60546875,1132.2352294921875,651.1986083984375,1100.3941650390625,717.9412841796875,946.1343994140625,644.34814453125,73.94889068603516,170.915283203125,170,73,73,170
0,-1.0,-4,0.0,-2.1708903312683105,-6.4369072914123535,-2.096426486968994,-2.1708900928497314,-6.362443447113037,-2.096426486968994,-6.4369072914123535,-6.362443923950195,-4.266666889190674,-4.266666889190674,-4,-4,-4,-4
0,1.0,97,0.0,583.7227172851562,733.4568481445312,638.6176147460938,653.1084594726562,718.2046508789062,707.4830932617188,663.3097534179688,787.8314819335938,96.3882827758789,97.3104019165039,97,96,96,97
0,1.0,89,0.0,706.2057495117188,578.653564453125,793.7911987304688,595.5081787109375,779.4071655273438,670.255615234375,691.8217163085938,653.4010009765625,76.11882019042969,89.19245910644531,89,76,76,89
0,1.0,93,0.0,705.2211303710938,560.5319213867188,798.2164916992188,567.9268188476562,792.0100708007812,645.9765014648438,699.0147094726562,638.5816040039062,78.29607391357422,93.28890228271484,93,78,78,93
0,1.0,84,0.0,881.7869873046875,631.00537109375,942.21337890625,690.0054931640625,888.760986328125,744.7501220703125,828.3345947265625,685.75,76.51225280761719,84.45331573486328,84,76,76,84
0,1.0,87,0.0,701.2283325195312,567.2411499023438,788.1644897460938,571.4181518554688,784.7642211914062,642.1881713867188,697.8280639648438,638.0111694335938,70.8516616821289,87.03638458251953,87,70,70,87
0,1.0,85,0.0,678.5320434570312,633.0579833984375,763.5166625976562,638.5313720703125,758.7526245117188,712.5020751953125,673.7680053710938,707.0286865234375,74.12396240234375,85.16072082519531,85,74,74,85
0,1.0,95,0.0,594.6233520507812,706.302001953125,679.8942260742188,663.8115234375,722.0159301757812,748.3421630859375,636.7450561523438,790.8326416015625,94.4439468383789,95.2710189819336,95,94,94,95
0,1.0,89,0.0,695.1033325195312,642.2542724609375,779.2439575195312,672.208740234375,749.4890747070312,755.7890625,665.3484497070312,725.8345947265625,88.71875762939453,89.31354522705078,89,88,88,89
0,1.0,89,0.0,690.11328125,606.0091552734375,779.415283203125,600.0133056640625,784.8140869140625,680.4229736328125,695.5120849609375,686.4188232421875,80.59075927734375,89.50311279296875,89,80,80,89
0,1.0,91,0.0,698.8381958007812,524.4152221679688,788.8605346679688,541.9963989257812,774.6992797851562,614.5070190429688,684.6769409179688,596.9258422851562,73.8804702758789,91.72303009033203,91,73,73,91
0,1.0,90,0.0,639.2188720703125,700.3892822265625,720.5513916015625,661.32568359375,758.7786865234375,740.9168701171875,677.4461669921875,779.98046875,88.29547119140625,90.2271728515625,90,88,88,90
0,1.0,90,0.0,482.8325500488281,674.7534790039062,544.4503173828125,608.4620971679688,597.9810791015625,658.2188110351562,536.36328125,724.5101928710938,73.0840072631836,90.50575256347656,90,73,73,90
0,1.0,82,0.0,607.10693359375,817.2124633789062,656.540283203125,750.7299194335938,721.585205078125,799.0942993164062,672.15185546875,865.5768432617188,81.05522918701172,82.84667205810547,82,81,81,82
0,1.0,84,0.0,673.13037109375,608.5015869140625,756.8145751953125,616.494140625,750.0845947265625,686.9591064453125,666.400390625,678.966552734375,70.78556823730469,84.06503295898438,84,70,70,84
0,0.2857142984867096,103,0.0,968.7619018554688,973.0714111328125,1070.1593017578125,993.9334716796875,1064.951171875,1019.2469482421875,963.5538330078125,998.3848876953125,25.84368133544922,103.52136993408203,103,25,25,103
0,1.0,96,0.0,644.28564453125,685.4102172851562,738.868408203125,704.6718139648438,719.6832275390625,798.8792114257812,625.1004638671875,779.6176147460938,96.14103698730469,96.52411651611328,96,96,96,96
